AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT
2024;3082;1;ESCUELA SAN DIEGO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;1;7;0;0;0;0;1;44;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;86
2024;3084;8;ESCUELA LOS ROBLES DE VILCHES CENTRO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;3;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;99
2024;3085;6;ESCUELA PASO NEVADO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;16;594;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;638
2024;3086;4;ESCUELA LOS MONTES;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;22;846;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;934
2024;3088;0;ESCUELA VILCHES ALTO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;1;14;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;58
2024;3090;2;ESCUELA EL COLORADO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;18;611;0;0;0;0;1;44;0;0;0;0;1;44;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;738
2024;3091;0;ESCUELA LA CALOR;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3092;9;ESCUELA NACIONES UNIDAS;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44
2024;3093;7;ESCUELA CARRETONES;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;1;7;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;51
2024;3094;5;ESCUELA LAS ASTILLAS;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3095;3;ESCUELA SAN VICENTE;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3096;1;ESCUELA LOS ALMENDROS;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;23;861;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;905
2024;3098;8;ESCUELA BASICA LA MINA;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3099;6;ESCUELA SAN LUIS DE ALICO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3100;3;ESCUELA LOS TREGUILES;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3103;8;ESCUELA DE ORION;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3104;6;ESCUELA LA PLACETA;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;2;79;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;123
2024;3105;4;ESCUELA RINCON DE LOS MUNOCES;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3106;2;ESCUELA FLOR DEL LLANO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;9;254;0;0;0;0;1;44;2;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;350
2024;3107;0;ESCUELA SANTA ELENA;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;1;17;576;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;20;708
2024;3108;9;COLEGIO PAULA MONTAL;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;3;2;0;1;34;1037;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1125
2024;3110;0;COMPLEJO EDUCACIONAL MAULE;7;MAULE;71;7105;MAULE;72;TALCA;2;1;0;1;42;1698;0;0;5;220;1;44;3;129;0;0;1;44;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;2173
2024;3111;9;ESCUELA VILLA CULENAR;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;1;42;1641;3;128;0;0;1;44;5;182;0;0;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;55;2171
2024;3112;7;ESCUELA CALLEJONES;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;18;715;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;759
2024;3113;5;ESCUELA COLIN;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;20;830;0;0;0;0;1;44;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;906
2024;3114;3;ESCUELA CHACARILLA;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;29;1093;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1181
2024;3115;1;ESCUELA RURAL DUAO;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;17;718;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;806
2024;3117;8;ESCUELA RURAL NUMPAY;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;23;889;0;0;0;0;1;44;1;32;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1009
2024;3118;6;ESCUELA QUINIPEUMO;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;21;825;0;0;0;0;1;44;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;884
2024;3119;4;ESCUELA EL BOLSICO;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3121;6;ESCUELA EL FUERTE;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;4;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;81
2024;3122;4;ESCUELA EL CANELO;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;15;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;16;595
2024;3123;2;ESCUELA SANTA ROSA DE LAVADEROS;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;5;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;6;143
2024;3124;0;ESCUELA LINARES DE PERALES;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;4;56;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;6;107
2024;3125;9;ESCUELA VILLA COBIN;7;MAULE;71;7105;MAULE;72;TALCA;2;1;1;1;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;77
2024;3126;7;LICEO TECNICO AGRICOLA MARIA AUXILIADORA;7;MAULE;71;7105;MAULE;72;TALCA;3;2;1;1;20;557;0;0;1;40;1;44;5;170;1;44;1;44;0;0;1;38;0;0;0;0;1;37;0;0;0;0;0;0;31;974
2024;3127;5;ESCUELA AGRICOLA SAN JOSE DE DUAO;7;MAULE;71;7105;MAULE;72;TALCA;5;4;0;1;18;657;0;0;3;132;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;833
2024;3128;3;LICEO SAN IGNACIO;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;0;1;52;2027;2;88;0;0;1;44;2;74;0;0;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2365
2024;3129;1;ESCUELA SAN SEBASTIAN DE PUICO;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3130;5;ESCUELA PEDRO ANTONIO TEJOS TEJOS;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;1;1;17;677;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;765
2024;3131;3;ESCUELA CRISTINA BALTRA SORO;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3132;1;ESCUELA COLMENARES;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3134;8;ESCUELA MARIA OLGA VEGA VEGA;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;1;1;6;222;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;266
2024;3136;4;ESCUELA SANTA ELENA;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3137;2;ESCUELA PROBOSTE;7;MAULE;71;7104;EMPEDRADO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3138;0;COMPLEJO EDUCACIONAL PENCAHUE;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;0;1;45;1749;0;0;0;0;1;44;1;44;0;0;2;88;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;2013
2024;3139;9;ESCUELA PADRE LUIS OLIVA NAVARRETE;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;1;15;521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;16;565
2024;3140;2;ESCUELA CORINTO;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;1;11;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;12;353
2024;3141;0;ESCUELA JOSE MANUEL SALCEDO RAMIREZ;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3143;7;ESCUELA SANTA LAURA DE LO FIGUEROA;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;1;22;809;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;941
2024;3146;1;ESCUELA LA ESPERANZA DEL FUTURO;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;1;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;68
2024;3154;2;ESCUELA LOS CONQUISTADORES;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3156;9;ESCUELA TAPIHUE;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3157;7;ESCUELA LA RINCONADA;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3158;5;ESCUELA LA PATAGUA;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;1;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;66
2024;3159;3;ESCUELA RIVERA DEL MAULE;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;1;3;20;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;64
2024;3161;5;ESCUELA PALMAS DE TOCONEY;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3162;3;ESCUELA BANOS DE  TANHUAO;7;MAULE;71;7107;PENCAHUE;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3163;1;INSTITUTO BICENTENARIO DE EXCELENCIA POLITECNICO SUPERIOR EGIDIO ROZZI SACHETTI;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;5;4;0;1;37;1383;0;0;1;39;1;44;0;0;0;0;2;88;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;43;1642
2024;3165;8;LICEO CONSTITUCION;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;50;1917;2;88;1;44;1;44;11;438;0;0;1;44;3;118;0;0;0;0;1;44;0;0;0;0;0;0;0;0;70;2737
2024;3166;6;ESCUELA ENRIQUE DONN MULLER;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;42;1690;0;0;1;44;1;44;2;74;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;50;2028
2024;3167;4;ESCUELA GILDA BERNAL OPAZO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3168;2;ESCUELA SUPERIOR NUEVA BILBAO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;25;883;0;0;1;44;1;44;4;134;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1193
2024;3169;0;ESCUELA CERRO ALTO JOSE OPAZO DIAZ;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;50;1919;0;0;1;44;1;44;1;30;2;58;1;44;3;132;0;0;3;132;0;0;0;0;0;0;0;0;0;0;62;2403
2024;3170;4;CENTRO EDUCACIONAL CONSTITUCION;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;15;540;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;628
2024;3171;2;ESCUELA SAN FRANCISCO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3172;0;LICEO BICENTENARIO DE EXCELENCIA TECNICO PROFESIONAL PUTÚ;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;47;1865;0;0;0;0;1;44;2;86;2;84;2;88;2;88;0;0;2;88;0;0;0;0;0;0;0;0;0;0;58;2343
2024;3173;9;LICEO RURAL ENRIQUE MAC IVER;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;42;1744;0;0;0;0;1;44;12;513;0;0;3;132;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2521
2024;3174;7;ESCUELA LAS CORRIENTES;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;18;698;0;0;1;44;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;874
2024;3175;5;ESCUELA COIPUE ALTO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3176;3;ESCUELA JUNQUILLAR;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;6;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;7;251
2024;3177;1;ESCUELA MARIA INES MAROMILLAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;5;98;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;142
2024;3179;8;ESCUELA BARRANQUILLAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;51
2024;3182;8;ESCUELA RURAL LAGUNILLAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3183;6;ESCUELA PROSPERO GONZALEZ CIENFUEGOS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3184;4;ESCUELA QUEBRADA HONDA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3185;2;ESCUELA COSTA BLANCA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;20;802;1;44;1;44;1;44;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;972
2024;3186;0;ESCUELA MIGUEL FAUNDEZ MORALES;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;52
2024;3187;9;ESCUELA CARRIZALILLO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2024;3188;7;ESCUELA RURAL RIVERA DEL MAULE;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3189;5;ESCUELA TERESA CONSUELO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;49
2024;3190;9;ESCUELA RURAL QUEBRADA VERDE;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2024;3191;7;ESCUELA SANTA AURORA DE CARRIZAL;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;10;321;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;409
2024;3192;5;ESCUELA GENESIS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3193;3;ESCUELA BELLAS BRISAS;COIPUE;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3194;1;ESCUELA MAQUEHUA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3196;8;ESCUELA LEONTINA LETELIER LETELIER;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44
2024;3197;6;ESCUELA LA QUEBRADA PICHAMAN;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3198;4;ESCUELA EDUARDO MACHADO CORSI;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2024;3199;2;ESCUELA LAS CANAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3201;8;ESCUELA PARTICULAR SANTA ROSA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;1;20;721;0;0;0;0;1;44;3;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;868
2024;3202;6;COLEGIO BICENTENARIO DE EXCELENCIA SAN ALBERTO HURTADO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;1;66;2739;3;132;1;44;1;44;1;44;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;75;3135
2024;3203;4;COLEGIO SANTIAGO ONEDERRA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;1;44;1743;1;44;1;44;1;44;0;0;0;0;2;88;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;51;2051
2024;3204;2;COLEGIO CONSTITUCION;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;4;3;0;1;32;1294;1;44;3;132;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;1514
2024;3205;0;LICEO LUIS EDMUNDO CORREA ROJAS;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;0;1;34;1267;0;0;1;44;1;44;1;44;0;0;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;40;1531
2024;3206;9;ESCUELA FRAY PEDRO ARMENGOL VALENZUELA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;12;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;13;466
2024;3207;7;ESCUELA PEDRO ANTONIO GONZALEZ;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;0;1;33;1302;1;44;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;38;1522
2024;3208;5;ESCUELA LAS MERCEDES;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;51
2024;3209;3;ESCUELA ELENA ARMIJO MORALES;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;20;703;0;0;3;128;1;44;1;42;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;961
2024;3210;7;ESCUELA HUALMAPU;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3211;5;ESCUELA JULIO CESAR CONCHA MINO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;3212;3;ESCUELA ANA LUISA ESPINA RIVERO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;10;325;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;369
2024;3213;1;ESCUELA LA TRICHERA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;67
2024;3215;8;ESCUELA EL SANTO DE TABUNCO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;2;9;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;53
2024;3216;6;ESCUELA CAPILLA DE RAPILERMO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;1;3;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;47
